Video Title,Channel Name,Video URL,Date Published,Views,Subs Gained,Revenue,Avg View %,Avg View Min,Format,Thumbnail,Video ID
Canelo vs. Lara: One vs. Two - Showtime Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=SPjNBel7tI8,"Jun 23, 2014",327070,3.0,,88.94,0.72,Short,https://img.youtube.com/vi/SPjNBel7tI8/hqdefault.jpg,SPjNBel7tI8
Wilder vs. Breazeale: Post-Fight Press Conference | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=hLLBfhtLHDo,"May 19, 2019",324893,445.0,0.228,8.36,5.72,Long,https://img.youtube.com/vi/hLLBfhtLHDo/hqdefault.jpg,hLLBfhtLHDo
Showtime Boxing - Johnny Tapia Memorial - SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=qNuvAxuUwIk,"Jun 24, 2012",324478,281.0,18.269,58.48,2.67,Long,https://img.youtube.com/vi/qNuvAxuUwIk/hqdefault.jpg,qNuvAxuUwIk
Floyd Mayweather Hits the Gym,All The Smoke Fight,https://www.youtube.com/watch?v=JfZ5nxhjosk,"Apr 3, 2015",324000,33.0,0.255,73.88,1.5,Long,https://img.youtube.com/vi/JfZ5nxhjosk/hqdefault.jpg,JfZ5nxhjosk
Adonis Stevenson Knocked Down By Andrzej Fonfara | SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=LY3576N_tT4,"May 25, 2014",323290,16.0,,87.4,0.62,Short,https://img.youtube.com/vi/LY3576N_tT4/hqdefault.jpg,LY3576N_tT4
Mayweather vs. Maidana: Keys to Victory - Showtime Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=PoaNA-2FHEk,"May 2, 2014",322969,43.0,0.112,73.53,1.17,Long,https://img.youtube.com/vi/PoaNA-2FHEk/hqdefault.jpg,PoaNA-2FHEk
Errol Spence Jr vs. Terence Crawford: Post-Fight Press Conferece | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=HfRd8APkyT4,"Jul 30, 2023",322778,640.0,1.645,20.11,5.67,Long,https://img.youtube.com/vi/HfRd8APkyT4/hqdefault.jpg,HfRd8APkyT4
David Benavidez vs. Demetrius Andrade: FULL CARD Highlights | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=SukiOQm9VvE,"Nov 26, 2023",320579,259.0,4.572,62.75,1.62,Long,https://img.youtube.com/vi/SukiOQm9VvE/hqdefault.jpg,SukiOQm9VvE
Lamont Roach Teases His Next Opponent...And It's Crazy! 😳,All The Smoke Fight,https://www.youtube.com/watch?v=AUB4InBqdXo,"Mar 1, 2025",320311,325.0,88.992,95.92,0.73,Short,https://img.youtube.com/vi/AUB4InBqdXo/hqdefault.jpg,AUB4InBqdXo
DAY IN CAMP: Jaron Ennis | SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=bnYpbsteCdo,"Nov 12, 2018",319993,510.0,42.899,53.94,6.4,Long,https://img.youtube.com/vi/bnYpbsteCdo/hqdefault.jpg,bnYpbsteCdo
John Riel Casimero vs. Guillermo Rigondeaux: Highlights | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=bLmnQl_BUgw,"Aug 15, 2021",319753,853.0,0.478,58.61,1.05,Long,https://img.youtube.com/vi/bLmnQl_BUgw/hqdefault.jpg,bLmnQl_BUgw
"The GWOAT Unfiltered: Claressa Shields On Her Boxing Journey, Rivalries & Future | The Art of Ward",All The Smoke Fight,https://www.youtube.com/watch?v=UGa7z2PllmQ,"Dec 19, 2024",319493,2954.0,4797.063,25.97,30.15,Long,https://img.youtube.com/vi/UGa7z2PllmQ/hqdefault.jpg,UGa7z2PllmQ
The End Of An Era | SHOWTIME SPORTS,All The Smoke Fight,https://www.youtube.com/watch?v=juh-cApkegA,"Dec 22, 2023",318837,295.0,30.148,22.66,8.75,Long,https://img.youtube.com/vi/juh-cApkegA/hqdefault.jpg,juh-cApkegA
ALL ACCESS DAILY: Canelo vs. Plant | Part 2 | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=k8RwvldeM6A,"Nov 6, 2021",314879,511.0,1.07,54.75,3.38,Long,https://img.youtube.com/vi/k8RwvldeM6A/hqdefault.jpg,k8RwvldeM6A
Deontay Wilder vs. Artur Szpilka | January 16th on SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=ueDE9wlpluM,"Jan 5, 2016",314148,20.0,,92.76,0.47,Short,https://img.youtube.com/vi/ueDE9wlpluM/hqdefault.jpg,ueDE9wlpluM
Wilder vs. Fury: Post-Fight Interview with Jim Gray | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=nSD_fRjli74,"Dec 2, 2018",314109,315.0,2.637,56.67,3.95,Long,https://img.youtube.com/vi/nSD_fRjli74/hqdefault.jpg,nSD_fRjli74
Joshua Greer KOs James Gordon Smith | ShoBox: The New Generation,All The Smoke Fight,https://www.youtube.com/watch?v=RsR-1qp9LII,"Mar 11, 2017",313151,31.0,0.646,82.19,0.92,Long,https://img.youtube.com/vi/RsR-1qp9LII/hqdefault.jpg,RsR-1qp9LII
Countdown Live: Mayweather vs. Maidana 2 - SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=5AI1QHejUsw,"Sep 14, 2014",311639,87.0,0.338,9.56,5.38,Long,https://img.youtube.com/vi/5AI1QHejUsw/hqdefault.jpg,5AI1QHejUsw
Leo Santa Cruz vs. Carl Frampton: Recap | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=Vcx6kG24V44,"Jul 31, 2016",310970,84.0,0.601,68.26,2.0,Long,https://img.youtube.com/vi/Vcx6kG24V44/hqdefault.jpg,Vcx6kG24V44
Randall vs. Chavez II: Round 4 | SHOWTIME CHAMPIONSHIP BOXING 30th Anniversary,All The Smoke Fight,https://www.youtube.com/watch?v=1szJeup95zI,"Jul 21, 2016",310648,152.0,,61.31,1.95,Short,https://img.youtube.com/vi/1szJeup95zI/hqdefault.jpg,1szJeup95zI
MAY DAY LIVE: Countdown To Mayweather vs. Guerrero - SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=H1OHra0a-_E,"May 5, 2013",308757,224.0,1.996,4.94,5.38,Long,https://img.youtube.com/vi/H1OHra0a-_E/hqdefault.jpg,H1OHra0a-_E
Tim Tszyu Stops Tony Harrison In Round 9 | SHOWTIME BOXING INTERNATIONAL,All The Smoke Fight,https://www.youtube.com/watch?v=UErkt1CqTIE,"Mar 12, 2023",308257,162.0,2.174,54.82,1.22,Long,https://img.youtube.com/vi/UErkt1CqTIE/hqdefault.jpg,UErkt1CqTIE
Best Of Boxing 2022 | Full Episode | SHOWTIME SPORTS,All The Smoke Fight,https://www.youtube.com/watch?v=w9dJMQHqL0s,"Jan 1, 2023",308212,630.0,27.161,37.23,10.05,Long,https://img.youtube.com/vi/w9dJMQHqL0s/hqdefault.jpg,w9dJMQHqL0s
"Roy Jones Jr. Ranks Tank Davis, Ryan Garcia, Shakur Stevenson & Devin Haney | ATS Fight",All The Smoke Fight,https://www.youtube.com/watch?v=bRUk15GJ2Ow,"Jul 15, 2024",307139,1149.0,1712.034,49.09,5.23,Long,https://img.youtube.com/vi/bRUk15GJ2Ow/hqdefault.jpg,bRUk15GJ2Ow
ALL ACCESS DAILY: Paul vs. Woodley | Part 1 | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=5fK8H13c5T0,"Aug 26, 2021",306427,346.0,0.643,64.26,4.48,Long,https://img.youtube.com/vi/5fK8H13c5T0/hqdefault.jpg,5fK8H13c5T0
Gervonta Davis vs. Ricardo Nunez | July 27 on SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=4-x8SNnDc6M,,303686,0.0,,96.62,0.48,Short,https://img.youtube.com/vi/4-x8SNnDc6M/hqdefault.jpg,4-x8SNnDc6M
Gervonta Davis vs. Ricardo Nunez | July 27 on SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=vK-BwxNY_5w,,303686,0.0,,96.62,0.48,Short,https://img.youtube.com/vi/vK-BwxNY_5w/hqdefault.jpg,vK-BwxNY_5w
Thomas Mattice vs. Isaac Cruz: Highlights | SHOBOX: THE NEW GENERATION,All The Smoke Fight,https://www.youtube.com/watch?v=JZgE5G_SMTQ,"Feb 15, 2020",301755,262.0,0.42,58.84,0.83,Long,https://img.youtube.com/vi/JZgE5G_SMTQ/hqdefault.jpg,JZgE5G_SMTQ
Mike Tyson Thought Hasbulla Was A Baby 😭,All The Smoke Fight,https://www.youtube.com/watch?v=u1a7DczE218,"Nov 4, 2024",301626,136.0,38.494,98.51,0.62,Short,https://img.youtube.com/vi/u1a7DczE218/hqdefault.jpg,u1a7DczE218
Davis vs. Barrios: Media Workout | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=ZhKsJgp0WXc,"Jun 24, 2021",301014,342.0,0.815,10.68,15.7,Long,https://img.youtube.com/vi/ZhKsJgp0WXc/hqdefault.jpg,ZhKsJgp0WXc
David Benavidez vs. Caleb Plant: Prelims | SHOWTIME PPV COUNTDOWN,All The Smoke Fight,https://www.youtube.com/watch?v=EjzedlPzmJo,"Mar 26, 2023",299287,1118.0,0.42,8.02,9.97,Long,https://img.youtube.com/vi/EjzedlPzmJo/hqdefault.jpg,EjzedlPzmJo
Garcia vs. Easter Jr.: Highlights | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=GvOfY8ENmio,"Jul 29, 2018",298999,248.0,0.306,77.01,1.45,Long,https://img.youtube.com/vi/GvOfY8ENmio/hqdefault.jpg,GvOfY8ENmio
Gervonta Davis vs. Rolando Romero: Kick-Off Press Conference | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=YzzqQTKtRcg,"Apr 7, 2022",298466,574.0,2.241,21.21,7.93,Long,https://img.youtube.com/vi/YzzqQTKtRcg/hqdefault.jpg,YzzqQTKtRcg
Gervonta Davis vs. Rolando Romero: Kick-Off Press Conference | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=YjaVoLLPaMI,"Apr 7, 2022",298466,574.0,2.241,21.21,7.93,Long,https://img.youtube.com/vi/YjaVoLLPaMI/hqdefault.jpg,YjaVoLLPaMI
Showtime Boxing - Juan Manuel Lopez vs. Orlando Salido - Flashback - SHOWTIME Boxing - Boxeo,All The Smoke Fight,https://www.youtube.com/watch?v=b4IAmnBa9Lo,"Mar 6, 2012",298393,101.0,0.438,76.6,1.15,Long,https://img.youtube.com/vi/b4IAmnBa9Lo/hqdefault.jpg,b4IAmnBa9Lo
Wilder vs. Ortiz: Post-Fight Press Conference | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=9pCFBnGxUdE,"Mar 4, 2018",298138,402.0,0.069,8.57,6.42,Long,https://img.youtube.com/vi/9pCFBnGxUdE/hqdefault.jpg,9pCFBnGxUdE
All Access: Broner vs. Maidana - Episode 2,All The Smoke Fight,https://www.youtube.com/watch?v=nUe3MIPcqNs,"Dec 13, 2013",297810,125.0,,47.4,8.8,Short,https://img.youtube.com/vi/nUe3MIPcqNs/hqdefault.jpg,nUe3MIPcqNs
Erickson Lubin vs. Sebastian Fundora: Highlights | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=nE9bxypgqsE,"Apr 10, 2022",297659,371.0,0.635,60.43,1.02,Long,https://img.youtube.com/vi/nE9bxypgqsE/hqdefault.jpg,nE9bxypgqsE
KG's HILARIOUS Reason for Avoiding NCAA Balls #shorts,KG Certified,https://www.youtube.com/watch?v=9qmxkzv90S0,"Aug 8, 2023",4219122,5148.0,905.933,130.36,0.43,Short,https://img.youtube.com/vi/9qmxkzv90S0/hqdefault.jpg,9qmxkzv90S0
UNSTOPPABLE Jokic: Playground Tactics in the NBA😲 #shortvideo #shortsfeed #short,KG Certified,https://www.youtube.com/watch?v=jJCDNdeEA4Q,"May 17, 2023",4160053,4609.0,374.831,129.76,0.52,Short,https://img.youtube.com/vi/jJCDNdeEA4Q/hqdefault.jpg,jJCDNdeEA4Q
LeBron vs Kareem & MJ - Who Charles Oakley Would Want to Play WITH? #shortvideo #shorts,KG Certified,https://www.youtube.com/watch?v=fjyDSOxKQvE,"Apr 24, 2023",3501242,4577.0,379.282,109.12,0.83,Short,https://img.youtube.com/vi/fjyDSOxKQvE/hqdefault.jpg,fjyDSOxKQvE
J.R. Explains The Time Phil Jackson Disrespected Him,KG Certified,https://www.youtube.com/watch?v=5hoZaxggk08,"Jan 28, 2023",3254276,8191.0,353.505,111.54,0.9,Short,https://img.youtube.com/vi/5hoZaxggk08/hqdefault.jpg,5hoZaxggk08
When KG FEARED Guarding Steve Nash! #shorts #NBAStories,KG Certified,https://www.youtube.com/watch?v=MijMaDbllu4,"Jul 28, 2023",3218549,4586.0,479.456,142.88,0.52,Short,https://img.youtube.com/vi/MijMaDbllu4/hqdefault.jpg,MijMaDbllu4
EPIC Street Ball Battle: Shattering Moves! #shorts #NBA,KG Certified,https://www.youtube.com/watch?v=qtbxdsjKQZ0,"Jul 4, 2023",3208564,3409.0,574.686,95.05,0.87,Short,https://img.youtube.com/vi/qtbxdsjKQZ0/hqdefault.jpg,qtbxdsjKQZ0
Charles Oakley's Brutal Truth on Why He'll Never Coach Again! #shortvideo #shorts #short #nba,KG Certified,https://www.youtube.com/watch?v=LmlNbQ4QCWw,"May 8, 2023",2617734,3000.0,361.422,108.52,0.72,Short,https://img.youtube.com/vi/LmlNbQ4QCWw/hqdefault.jpg,LmlNbQ4QCWw
"""Lebron is TOP OF THE LIST""- Kevin Garnett #shorts #shortvideo #short #lebronjames #michaeljordan",KG Certified,https://www.youtube.com/watch?v=aqtZnoWqueA,"Mar 13, 2023",2192057,7990.0,216.192,111.98,0.85,Short,https://img.youtube.com/vi/aqtZnoWqueA/hqdefault.jpg,aqtZnoWqueA
Kevin Garnett Played JORDAN and PIPPEN in High School! #shortvideo #shorts #shortvideo,KG Certified,https://www.youtube.com/watch?v=RsL5jXVRUFw,"Apr 9, 2023",2062484,4698.0,238.967,111.88,1.12,Short,https://img.youtube.com/vi/RsL5jXVRUFw/hqdefault.jpg,RsL5jXVRUFw
The Player Who Left Because of KG #shortvideo #short #shorts #nba,KG Certified,https://www.youtube.com/watch?v=ZbzbdtkS7z4,"Apr 14, 2023",1881277,1807.0,50.652,137.19,0.65,Short,https://img.youtube.com/vi/ZbzbdtkS7z4/hqdefault.jpg,ZbzbdtkS7z4
KG Reacts To Anthony Edwards Wearing Iconic Sleeve! #NBA,KG Certified,https://www.youtube.com/watch?v=15yyBpmUFpE,"Apr 20, 2024",1266663,919.0,237.238,113.86,0.62,Short,https://img.youtube.com/vi/15yyBpmUFpE/hqdefault.jpg,15yyBpmUFpE
How KG brought ‘O.G.-ness’ to the young Timberwolves 🐺 #nba,KG Certified,https://www.youtube.com/watch?v=8jg5wznJlfQ,"May 7, 2025",1050743,1915.0,188.283,78.9,2.33,Short,https://img.youtube.com/vi/8jg5wznJlfQ/hqdefault.jpg,8jg5wznJlfQ
KG & Pierce: Top NBA Players Who Didn't Make All-Star In Their Era,KG Certified,https://www.youtube.com/watch?v=BWzELuGbdok,"Jun 19, 2024",1008883,1245.0,214.36,120.28,0.62,Short,https://img.youtube.com/vi/BWzELuGbdok/hqdefault.jpg,BWzELuGbdok
GARY PAYTON on HELPING KOBE BRYANT #shorts #shortvideo #short #nba  #kobebryant,KG Certified,https://www.youtube.com/watch?v=AG0umqcR-K0,"Apr 11, 2023",848048,1354.0,121.352,90.84,0.87,Short,https://img.youtube.com/vi/AG0umqcR-K0/hqdefault.jpg,AG0umqcR-K0
Inside Story: The KG Trade REVEALED #shorts #NBAhistory,KG Certified,https://www.youtube.com/watch?v=KnOmzHvqS6o,"Jun 27, 2023",721620,1005.0,82.173,143.16,0.7,Short,https://img.youtube.com/vi/KnOmzHvqS6o/hqdefault.jpg,KnOmzHvqS6o
Kyrie Crowned #1 NBA 1v1 King by KG & Pierce! #shorts #NBA,KG Certified,https://www.youtube.com/watch?v=7J6Dji5tDgo,"Apr 15, 2024",716373,947.0,128.752,145.67,0.43,Short,https://img.youtube.com/vi/7J6Dji5tDgo/hqdefault.jpg,7J6Dji5tDgo
KG Shares Untold Paul Pierce And Kendrick Perkins Feud,KG Certified,https://www.youtube.com/watch?v=ZGZXwe7sfsM,"Jan 24, 2023",701603,1176.0,96.186,114.39,0.85,Short,https://img.youtube.com/vi/ZGZXwe7sfsM/hqdefault.jpg,ZGZXwe7sfsM
Kobe Bryant Barked at Pau Gasol in SPANISH #short #shorts #kgtv #shortsfeed #nba,KG Certified,https://www.youtube.com/watch?v=cT8L218ZI8E,"Apr 17, 2023",694581,718.0,69.873,115.46,0.57,Short,https://img.youtube.com/vi/cT8L218ZI8E/hqdefault.jpg,cT8L218ZI8E
KG & Paul Explain Why The Lakers Are A Title Threat,KG Certified,https://www.youtube.com/watch?v=yjN1xvqraYo,"Feb 28, 2025",641376,5768.0,2453.413,55.87,3.67,Long,https://img.youtube.com/vi/yjN1xvqraYo/hqdefault.jpg,yjN1xvqraYo
Pierce Praises Jordan's Grit: 82 Games of Legend #shorts #NBA,KG Certified,https://www.youtube.com/watch?v=0KzchFCzq_4,"Feb 8, 2024",612909,616.0,98.056,142.37,0.62,Short,https://img.youtube.com/vi/0KzchFCzq_4/hqdefault.jpg,0KzchFCzq_4
"“The way we talked sh*t was the way we played""",KG Certified,https://www.youtube.com/watch?v=jx27bxczQxg,"Nov 10, 2024",592401,722.0,127.432,101.64,0.93,Short,https://img.youtube.com/vi/jx27bxczQxg/hqdefault.jpg,jx27bxczQxg
Rachel Nichols Reveals MJ Encounter at 19 & Career Impact #shortvideo #shorts #mj #michaeljordan,KG Certified,https://www.youtube.com/watch?v=JD-9-_aLlWg,"Apr 8, 2023",554180,406.0,55.872,104.52,0.63,Short,https://img.youtube.com/vi/JD-9-_aLlWg/hqdefault.jpg,JD-9-_aLlWg
"KG Declares: ""I Am The Best Pure Hooper of All Time"" #NBA",KG Certified,https://www.youtube.com/watch?v=pTjW4C-2F7A,"Apr 12, 2024",546404,391.0,101.136,112.06,0.57,Short,https://img.youtube.com/vi/pTjW4C-2F7A/hqdefault.jpg,pTjW4C-2F7A
KG & Pierce: The REAL Impact of Anthony Edwards! #shorts #NBA,KG Certified,https://www.youtube.com/watch?v=UOkmDjd_Vjs,"May 6, 2024",545492,909.0,100.464,118.23,0.73,Short,https://img.youtube.com/vi/UOkmDjd_Vjs/hqdefault.jpg,UOkmDjd_Vjs
Boogie Learned he Was NOT A FATHER  on College Visit #shortvideo #shorts #short,KG Certified,https://www.youtube.com/watch?v=dNpmsjdXulk,"May 12, 2023",543095,725.0,55.973,133.37,0.6,Short,https://img.youtube.com/vi/dNpmsjdXulk/hqdefault.jpg,dNpmsjdXulk
KG & Paul React To The Lebron vs. Stephen A. Confrontation,KG Certified,https://www.youtube.com/watch?v=5WniTVAJBbw,"Mar 13, 2025",539780,4402.0,2747.678,48.14,4.27,Long,https://img.youtube.com/vi/5WniTVAJBbw/hqdefault.jpg,5WniTVAJBbw
J.R. Shares Untold Kobe Stories When They Were Teammates,KG Certified,https://www.youtube.com/watch?v=CeX5aClrdWQ,"Jan 30, 2023",524905,3088.0,487.127,53.24,3.57,Long,https://img.youtube.com/vi/CeX5aClrdWQ/hqdefault.jpg,CeX5aClrdWQ
Pierce vs. KG: When Sons Outplay Dads! #shorts #hoops,KG Certified,https://www.youtube.com/watch?v=9sEDfqotAqg,"Dec 28, 2023",507692,366.0,25.877,127.91,0.43,Short,https://img.youtube.com/vi/9sEDfqotAqg/hqdefault.jpg,9sEDfqotAqg
Anthony Edwards is cut from a different cloth 🫡 #nba,KG Certified,https://www.youtube.com/watch?v=BleDkHbh2Fo,"May 2, 2025",506585,835.0,95.129,82.21,1.28,Short,https://img.youtube.com/vi/BleDkHbh2Fo/hqdefault.jpg,BleDkHbh2Fo
How One GRANDMA Put Joakim Noah IN HIS PLACE AT THE ALL-STAR GAME #shortvideo,KG Certified,https://www.youtube.com/watch?v=z41Zf27ztI0,"May 31, 2023",468070,446.0,48.376,109.78,0.67,Short,https://img.youtube.com/vi/z41Zf27ztI0/hqdefault.jpg,z41Zf27ztI0
“She got a BBL.” 🤣🤣🤣 #nba,KG Certified,https://www.youtube.com/watch?v=_55BlMCukAA,"May 16, 2025",447225,201.0,55.964,98.01,0.95,Short,https://img.youtube.com/vi/_55BlMCukAA/hqdefault.jpg,_55BlMCukAA
Who REALLY Runs LA: KG & Pierce Discuss #shorts #NBATalks,KG Certified,https://www.youtube.com/watch?v=RT-35s0Dgpw,"Nov 7, 2023",445211,447.0,72.823,140.49,0.58,Short,https://img.youtube.com/vi/RT-35s0Dgpw/hqdefault.jpg,RT-35s0Dgpw
Kevin Garnett Reacts To Ja Morant Caught In 4k With Gun,KG Certified,https://www.youtube.com/watch?v=oG44MiKvoC4,"May 14, 2023",378366,3407.0,1432.349,51.42,3.4,Long,https://img.youtube.com/vi/oG44MiKvoC4/hqdefault.jpg,oG44MiKvoC4
Lemon Pepper Paul was going CRAZY 😭😭,KG Certified,https://www.youtube.com/watch?v=CHMo73z42vw,"Dec 18, 2024",363586,544.0,95.662,79.01,0.87,Short,https://img.youtube.com/vi/CHMo73z42vw/hqdefault.jpg,CHMo73z42vw
KG & Pierce's Summer Workout Plan for Wemby!🏀 #shorts #NBA,KG Certified,https://www.youtube.com/watch?v=weFf6-eZlWI,"Jun 26, 2024",357726,428.0,72.763,105.47,0.75,Short,https://img.youtube.com/vi/weFf6-eZlWI/hqdefault.jpg,weFf6-eZlWI
Pierce Doesn't Know How to Use Nice Things! 😂🏀 #shorts,KG Certified,https://www.youtube.com/watch?v=b6gRinTcZ_U,"Jun 24, 2024",340330,748.0,73.383,112.8,0.77,Short,https://img.youtube.com/vi/b6gRinTcZ_U/hqdefault.jpg,b6gRinTcZ_U
KG's Untold Story of Playing Basketball with Prince #NBA,KG Certified,https://www.youtube.com/watch?v=KBNOYfJbgRI,"Jun 4, 2024",333978,429.0,71.316,124.81,0.72,Short,https://img.youtube.com/vi/KBNOYfJbgRI/hqdefault.jpg,KBNOYfJbgRI
KG on Why You Feared Francis & Mobley #shorts #NBAlegends,KG Certified,https://www.youtube.com/watch?v=IUmZex8vvrQ,"Apr 7, 2024",332861,1334.0,67.369,96.4,0.8,Short,https://img.youtube.com/vi/IUmZex8vvrQ/hqdefault.jpg,IUmZex8vvrQ
KG & Pierce: Who Are the NBA's Real Dogs? #shorts #NBA,KG Certified,https://www.youtube.com/watch?v=_pvct9iN_yk,"Jan 24, 2024",330360,663.0,53.993,113.99,0.65,Short,https://img.youtube.com/vi/_pvct9iN_yk/hqdefault.jpg,_pvct9iN_yk
KG & Paul Pierce React to the Insane Luka-AD Trade That Shook the NBA,KG Certified,https://www.youtube.com/watch?v=sEYXkW6SBBA,"Feb 6, 2025",325509,3700.0,1158.943,56.34,4.4,Long,https://img.youtube.com/vi/sEYXkW6SBBA/hqdefault.jpg,sEYXkW6SBBA
"""You Were Supposed To Trade Rudy Gobert"" 😳",KG Certified,https://www.youtube.com/watch?v=xB_eK23ztHA,"Dec 4, 2024",318613,421.0,85.792,122.38,0.65,Short,https://img.youtube.com/vi/xB_eK23ztHA/hqdefault.jpg,xB_eK23ztHA
KG’s Shares His Favourite Kobe Bryant Story!,KG Certified,https://www.youtube.com/watch?v=NgNkHkJVRN8,"Jan 26, 2023",311780,1039.0,1054.443,69.37,2.78,Long,https://img.youtube.com/vi/NgNkHkJVRN8/hqdefault.jpg,NgNkHkJVRN8
Kevin Garnett Reveals LeBron's Secret to Longevity in the NBA,KG Certified,https://www.youtube.com/watch?v=nEzanyMpF-4,"Nov 1, 2023",298058,2138.0,1747.315,51.47,3.42,Long,https://img.youtube.com/vi/nEzanyMpF-4/hqdefault.jpg,nEzanyMpF-4
KG & Z-Bo on DJ Burns: Unbelievable Skills! #shorts,KG Certified,https://www.youtube.com/watch?v=XHeIXW0I8ps,"Oct 16, 2024",278764,276.0,81.576,114.44,0.67,Short,https://img.youtube.com/vi/XHeIXW0I8ps/hqdefault.jpg,XHeIXW0I8ps
How Kevin Garnett Would Guard JOKIC  #shortvideo #short #shortsfeed,KG Certified,https://www.youtube.com/watch?v=gk80bziljMo,"May 16, 2023",273352,330.0,24.562,98.72,0.73,Short,https://img.youtube.com/vi/gk80bziljMo/hqdefault.jpg,gk80bziljMo
KG & Pierce Clash on Timberwolves vs Nuggets! #shorts #NBA,KG Certified,https://www.youtube.com/watch?v=PskPcZL7shU,"May 4, 2024",268859,511.0,41.629,110.25,0.65,Short,https://img.youtube.com/vi/PskPcZL7shU/hqdefault.jpg,PskPcZL7shU
KG and Paul CALLED AD needing some fresh air 👀 #nba,KG Certified,https://www.youtube.com/watch?v=rud5pdgL3Z0,"Feb 2, 2025",264312,325.0,64.628,168.48,0.38,Short,https://img.youtube.com/vi/rud5pdgL3Z0/hqdefault.jpg,rud5pdgL3Z0
"""Lebron Might be The GOAT"" - Paul Pierce",KG Certified,https://www.youtube.com/watch?v=shmlEg5yA74,"Mar 11, 2023",240232,248.0,19.61,102.2,0.8,Short,https://img.youtube.com/vi/shmlEg5yA74/hqdefault.jpg,shmlEg5yA74
KG Opens up about getting Sauced By MJ 🐐 #short #shortvideo #short,KG Certified,https://www.youtube.com/watch?v=jPIbo97CDmE,"May 3, 2023",240036,375.0,25.555,152.93,0.4,Short,https://img.youtube.com/vi/jPIbo97CDmE/hqdefault.jpg,jPIbo97CDmE
KG's Tough Love For Perk: The Untold Story #shorts,KG Certified,https://www.youtube.com/watch?v=jdRALxaMVl8,"Jan 5, 2024",233664,290.0,37.972,105.39,0.78,Short,https://img.youtube.com/vi/jdRALxaMVl8/hqdefault.jpg,jdRALxaMVl8
Rondo had point guards CIRCLED on his calendar 🥷🏻 #shorts,KG Certified,https://www.youtube.com/watch?v=NuyyuR1nAPI,"Nov 19, 2024",231323,242.0,58.143,76.78,1.05,Short,https://img.youtube.com/vi/NuyyuR1nAPI/hqdefault.jpg,NuyyuR1nAPI
Kevin Garnett's Mind-Blowing Assessment of Victor Wembanyama's Skills,KG Certified,https://www.youtube.com/watch?v=YfWTA012ATQ,"Oct 23, 2023",216919,1775.0,1035.783,45.35,4.28,Long,https://img.youtube.com/vi/YfWTA012ATQ/hqdefault.jpg,YfWTA012ATQ
Charles Oakley - Who Wins in a Dunk Contest: MJ or Vince Carter? #shortvideo #shorts #short #nba #mj,KG Certified,https://www.youtube.com/watch?v=Otka5zmitWM,"May 1, 2023",207978,143.0,18.535,119.45,0.38,Short,https://img.youtube.com/vi/Otka5zmitWM/hqdefault.jpg,Otka5zmitWM
Why Are Carmelo and Demarcus Cousins NOT IN THE LEAGUE? #shots #short #shortsvideo,KG Certified,https://www.youtube.com/watch?v=IktG0gkVyRA,"May 9, 2023",207882,223.0,20.835,104.79,0.62,Short,https://img.youtube.com/vi/IktG0gkVyRA/hqdefault.jpg,IktG0gkVyRA
Brandon Jennings sparked the conversation... but the Truth is ready to shut it down 👀 #nba,KG Certified,https://www.youtube.com/watch?v=4zjBPINXBX8,"Mar 28, 2025",192834,205.0,35.583,72.49,1.47,Short,https://img.youtube.com/vi/4zjBPINXBX8/hqdefault.jpg,4zjBPINXBX8
Paul Pierce & KG's Intense Practice Wars! #shorts #NBA,KG Certified,https://www.youtube.com/watch?v=slxzP0zlJaM,"Jun 20, 2024",185055,203.0,39.373,114.74,0.88,Short,https://img.youtube.com/vi/slxzP0zlJaM/hqdefault.jpg,slxzP0zlJaM
